x	RungeKutta4	SoluciónExacta	Error
7.54	-0.00256361	-2.80613	2.80356
7.55	-0.00254335	-2.81195	2.8094
7.56	-0.00252325	-2.81777	2.81524
7.57	-0.00250329	-2.82359	2.82108
7.58	-0.00248347	-2.82941	2.82692
7.59	-0.00246381	-2.83523	2.83276
7.6	-0.00244429	-2.84105	2.8386
7.61	-0.00242491	-2.84687	2.84444
7.62	-0.00240568	-2.85269	2.85028
7.63	-0.00238659	-2.85851	2.85612
7.64	-0.00236764	-2.86433	2.86196
7.65	-0.00234883	-2.87015	2.8678
7.66	-0.00233017	-2.87596	2.87363
7.67	-0.00231164	-2.88178	2.87947
7.68	-0.00229325	-2.8876	2.88531
7.69	-0.002275	-2.89342	2.89115
7.7	-0.00225688	-2.89924	2.89699
7.71	-0.0022389	-2.90506	2.90282
7.72	-0.00222105	-2.91088	2.90866
7.73	-0.00220334	-2.9167	2.9145
7.74	-0.00218576	-2.92252	2.92034
7.75	-0.00216831	-2.92834	2.92617
7.76	-0.00215099	-2.93416	2.93201
7.77	-0.0021338	-2.93998	2.93785
7.78	-0.00211674	-2.9458	2.94369
7.79	-0.00209981	-2.95162	2.94952
7.8	-0.00208301	-2.95744	2.95536
7.81	-0.00206633	-2.96326	2.9612
7.82	-0.00204978	-2.96908	2.96703
7.83	-0.00203336	-2.9749	2.97287
7.84	-0.00201706	-2.98072	2.9787
7.85	-0.00200088	-2.98654	2.98454
7.86	-0.00198482	-2.99236	2.99038
7.87	-0.00196889	-2.99818	2.99621
7.88	-0.00195307	-3.004	3.00205
7.89	-0.00193738	-3.00982	3.00788
7.9	-0.0019218	-3.01564	3.01372
7.91	-0.00190634	-3.02146	3.01955
7.92	-0.001891	-3.02728	3.02539
7.93	-0.00187578	-3.0331	3.03122
7.94	-0.00186067	-3.03892	3.03706
7.95	-0.00184568	-3.04474	3.04289
7.96	-0.0018308	-3.05056	3.04873
7.97	-0.00181604	-3.05638	3.05456
7.98	-0.00180138	-3.0622	3.0604
7.99	-0.00178684	-3.06802	3.06623
8	-0.00177241	-3.07384	3.07206
8.01	-0.00175809	-3.07966	3.0779
8.02	-0.00174388	-3.08548	3.08373
8.03	-0.00172978	-3.0913	3.08957
8.04	-0.00171579	-3.09712	3.0954
8.05	-0.0017019	-3.10294	3.10123
8.06	-0.00168813	-3.10876	3.10707
8.07	-0.00167445	-3.11458	3.1129
8.08	-0.00166088	-3.1204	3.11873
8.09	-0.00164742	-3.12621	3.12457
8.1	-0.00163406	-3.13203	3.1304
8.11	-0.0016208	-3.13785	3.13623
8.12	-0.00160764	-3.14367	3.14207
8.13	-0.00159459	-3.14949	3.1479
8.14	-0.00158164	-3.15531	3.15373
8.15	-0.00156878	-3.16113	3.15956
8.16	-0.00155603	-3.16695	3.1654
8.17	-0.00154337	-3.17277	3.17123
8.18	-0.00153081	-3.17859	3.17706
8.19	-0.00151835	-3.18441	3.18289
8.2	-0.00150599	-3.19023	3.18873
8.21	-0.00149372	-3.19605	3.19456
8.22	-0.00148154	-3.20187	3.20039
8.23	-0.00146946	-3.20769	3.20622
8.24	-0.00145748	-3.21351	3.21205
8.25	-0.00144559	-3.21933	3.21789
8.26	-0.00143379	-3.22515	3.22372
8.27	-0.00142208	-3.23097	3.22955
8.28	-0.00141046	-3.23679	3.23538
8.29	-0.00139893	-3.24261	3.24121
8.3	-0.0013875	-3.24843	3.24704
8.31	-0.00137615	-3.25425	3.25287
8.32	-0.00136489	-3.26007	3.2587
8.33	-0.00135372	-3.26589	3.26454
8.34	-0.00134263	-3.27171	3.27037
8.35	-0.00133163	-3.27753	3.2762
8.36	-0.00132072	-3.28335	3.28203
8.37	-0.00130989	-3.28917	3.28786
8.38	-0.00129915	-3.29499	3.29369
8.39	-0.00128849	-3.30081	3.29952
8.4	-0.00127792	-3.30663	3.30535
8.41	-0.00126743	-3.31245	3.31118
8.42	-0.00125702	-3.31827	3.31701
8.43	-0.00124669	-3.32409	3.32284
8.44	-0.00123645	-3.32991	3.32867
8.45	-0.00122628	-3.33573	3.3345
8.46	-0.00121619	-3.34155	3.34033
8.47	-0.00120619	-3.34737	3.34616
8.48	-0.00119626	-3.35319	3.35199
8.49	-0.00118641	-3.35901	3.35782
8.5	-0.00117664	-3.36483	3.36365
8.51	-0.00116694	-3.37065	3.36948
8.52	-0.00115732	-3.37646	3.37531
8.53	-0.00114778	-3.38228	3.38114
8.54	-0.00113831	-3.3881	3.38697
8.55	-0.00112892	-3.39392	3.3928
8.56	-0.0011196	-3.39974	3.39862
8.57	-0.00111036	-3.40556	3.40445
8.58	-0.00110118	-3.41138	3.41028
8.59	-0.00109208	-3.4172	3.41611
8.6	-0.00108306	-3.42302	3.42194
8.61	-0.0010741	-3.42884	3.42777
8.62	-0.00106522	-3.43466	3.4336
8.63	-0.0010564	-3.44048	3.43943
8.64	-0.00104766	-3.4463	3.44525
8.65	-0.00103899	-3.45212	3.45108
8.66	-0.00103038	-3.45794	3.45691
8.67	-0.00102184	-3.46376	3.46274
8.68	-0.00101337	-3.46958	3.46857
8.69	-0.00100497	-3.4754	3.4744
8.7	-0.000996635	-3.48122	3.48022
8.71	-0.000988367	-3.48704	3.48605
8.72	-0.000980164	-3.49286	3.49188
8.73	-0.000972026	-3.49868	3.49771
8.74	-0.000963954	-3.5045	3.50354
8.75	-0.000955946	-3.51032	3.50936
8.76	-0.000948001	-3.51614	3.51519
8.77	-0.000940121	-3.52196	3.52102
8.78	-0.000932303	-3.52778	3.52685
8.79	-0.000924548	-3.5336	3.53267
8.8	-0.000916854	-3.53942	3.5385
8.81	-0.000909223	-3.54524	3.54433
8.82	-0.000901652	-3.55106	3.55016
8.83	-0.000894142	-3.55688	3.55598
8.84	-0.000886692	-3.5627	3.56181
8.85	-0.000879302	-3.56852	3.56764
8.86	-0.000871972	-3.57434	3.57346
8.87	-0.0008647	-3.58016	3.57929
8.88	-0.000857486	-3.58598	3.58512
8.89	-0.000850331	-3.5918	3.59095
8.9	-0.000843233	-3.59762	3.59677
8.91	-0.000836192	-3.60344	3.6026
8.92	-0.000829208	-3.60926	3.60843
8.93	-0.00082228	-3.61508	3.61425
8.94	-0.000815407	-3.6209	3.62008
8.95	-0.00080859	-3.62671	3.62591
8.96	-0.000801828	-3.63253	3.63173
8.97	-0.000795121	-3.63835	3.63756
8.98	-0.000788467	-3.64417	3.64339
8.99	-0.000781868	-3.64999	3.64921
9	-0.000775321	-3.65581	3.65504
9.01	-0.000768828	-3.66163	3.66086
9.02	-0.000762387	-3.66745	3.66669
9.03	-0.000755998	-3.67327	3.67252
9.04	-0.00074966	-3.67909	3.67834
9.05	-0.000743374	-3.68491	3.68417
9.06	-0.000737139	-3.69073	3.69
9.07	-0.000730954	-3.69655	3.69582
9.08	-0.00072482	-3.70237	3.70165
9.09	-0.000718735	-3.70819	3.70747
9.1	-0.000712699	-3.71401	3.7133
9.11	-0.000706713	-3.71983	3.71912
9.12	-0.000700775	-3.72565	3.72495
9.13	-0.000694885	-3.73147	3.73078
9.14	-0.000689043	-3.73729	3.7366
9.15	-0.000683248	-3.74311	3.74243
9.16	-0.000677501	-3.74893	3.74825
9.17	-0.0006718	-3.75475	3.75408
9.18	-0.000666146	-3.76057	3.7599
9.19	-0.000660538	-3.76639	3.76573
9.2	-0.000654975	-3.77221	3.77155
9.21	-0.000649458	-3.77803	3.77738
9.22	-0.000643985	-3.78385	3.7832
9.23	-0.000638558	-3.78967	3.78903
9.24	-0.000633174	-3.79549	3.79485
9.25	-0.000627835	-3.80131	3.80068
9.26	-0.000622539	-3.80713	3.80651
9.27	-0.000617286	-3.81295	3.81233
9.28	-0.000612076	-3.81877	3.81816
9.29	-0.000606909	-3.82459	3.82398
9.3	-0.000601784	-3.83041	3.8298
9.31	-0.0005967	-3.83623	3.83563
9.32	-0.000591659	-3.84205	3.84145
9.33	-0.000586658	-3.84787	3.84728
9.34	-0.000581699	-3.85369	3.8531
9.35	-0.00057678	-3.85951	3.85893
9.36	-0.000571902	-3.86533	3.86475
9.37	-0.000567063	-3.87115	3.87058
9.38	-0.000562265	-3.87696	3.8764
9.39	-0.000557505	-3.88278	3.88223
9.4	-0.000552785	-3.8886	3.88805
9.41	-0.000548103	-3.89442	3.89388
9.42	-0.00054346	-3.90024	3.8997
9.43	-0.000538855	-3.90606	3.90552
9.44	-0.000534287	-3.91188	3.91135
9.45	-0.000529758	-3.9177	3.91717
9.46	-0.000525265	-3.92352	3.923
9.47	-0.00052081	-3.92934	3.92882
9.48	-0.000516391	-3.93516	3.93465
9.49	-0.000512008	-3.94098	3.94047
9.5	-0.000507662	-3.9468	3.94629
9.51	-0.000503351	-3.95262	3.95212
9.52	-0.000499076	-3.95844	3.95794
9.53	-0.000494837	-3.96426	3.96377
9.54	-0.000490632	-3.97008	3.96959
9.55	-0.000486462	-3.9759	3.97541
9.56	-0.000482326	-3.98172	3.98124
9.57	-0.000478224	-3.98754	3.98706
9.58	-0.000474157	-3.99336	3.99289
9.59	-0.000470122	-3.99918	3.99871
9.6	-0.000466122	-4.005	4.00453
9.61	-0.000462154	-4.01082	4.01036
9.62	-0.000458219	-4.01664	4.01618
9.63	-0.000454317	-4.02246	4.022
9.64	-0.000450447	-4.02828	4.02783
9.65	-0.000446609	-4.0341	4.03365
9.66	-0.000442802	-4.03992	4.03948
9.67	-0.000439028	-4.04574	4.0453
9.68	-0.000435284	-4.05156	4.05112
9.69	-0.000431572	-4.05738	4.05695
9.7	-0.00042789	-4.0632	4.06277
9.71	-0.000424239	-4.06902	4.06859
9.72	-0.000420618	-4.07484	4.07442
9.73	-0.000417028	-4.08066	4.08024
9.74	-0.000413467	-4.08648	4.08606
9.75	-0.000409936	-4.0923	4.09189
9.76	-0.000406434	-4.09812	4.09771
9.77	-0.000402961	-4.10394	4.10353
9.78	-0.000399517	-4.10976	4.10936
9.79	-0.000396101	-4.11558	4.11518
9.8	-0.000392714	-4.1214	4.121
9.81	-0.000389356	-4.12721	4.12683
9.82	-0.000386025	-4.13303	4.13265
9.83	-0.000382722	-4.13885	4.13847
9.84	-0.000379446	-4.14467	4.14429
9.85	-0.000376198	-4.15049	4.15012
9.86	-0.000372977	-4.15631	4.15594
9.87	-0.000369782	-4.16213	4.16176
9.88	-0.000366615	-4.16795	4.16759
9.89	-0.000363474	-4.17377	4.17341
9.9	-0.000360359	-4.17959	4.17923
9.91	-0.000357269	-4.18541	4.18506
9.92	-0.000354206	-4.19123	4.19088
9.93	-0.000351169	-4.19705	4.1967
9.94	-0.000348156	-4.20287	4.20252
9.95	-0.000345169	-4.20869	4.20835
9.96	-0.000342207	-4.21451	4.21417
9.97	-0.00033927	-4.22033	4.21999
9.98	-0.000336357	-4.22615	4.22581
9.99	-0.000333469	-4.23197	4.23164
10	-0.000330605	-4.23779	4.23746
